name,id,nametype,recclass,mass,fall,year,reclat,reclong
Hammadah al Hamra 012,11497,Valid,H5,478,Found,1990,28.63333,12.63333
Dar al Gani 357,5905,Valid,L6,478,Found,1997,27.86617,15.89733
Sabrum,22793,Valid,LL6,478,Fell,1999,23.08333,91.66667
Dhofar 412,7192,Valid,H6,478,Found,2001,18.8213,54.34747
Shi��r 011,23549,Valid,L4,478,Found,2001,18.55833,53.91333
Cali,45976,Valid,H/L4,478,Fell,2007,3.405,-76.51
Granada Creek,10954,Valid,H,479,Found,1975,37.96667,-102.33333
Asuka 881623,4332,Valid,L3,479.12,Found,1988,-72,26
Queen Alexandra Range 971045,20556,Valid,LL5,479.6,Found,1997,-84,168
Pecora Escarpment 82507,18270,Valid,LL6,479.8,Found,1982,-85.68658,-67.77839
Yamato 7308,24374,Valid,Howardite,480,Found,1973,-71.5,35.66667
Dhofar 385,7167,Valid,H5,480,Found,2001,19.11203,54.8059
Dar al Gani 446,5994,Valid,L5/6,481,Found,1998,27.48017,16.27133
Dar al Gani 961,6501,Valid,L5,481,Found,1998,26.8825,16.662
Dar al Gani 852,6399,Valid,CO3,481,Found,1999,27.19833,15.90117
Yamato 791577,26926,Valid,L6,481.41,Found,1979,-71.5,35.66667
Tanezrouft 001,23802,Valid,H5,482,Found,1989,25.38333,0.51667
Dar al Gani 472,6020,Valid,LL6,482,Found,1998,27.79133,15.96517
Dhofar 453,7227,Valid,H6,482,Found,2001,18.75495,54.41445
Dhofar 613,7370,Valid,H5,482,Found,2001,19.15362,54.71268
Hammadah al Hamra 342,53620,Valid,L5,482,Found,2001,29.142,11.89583
Dhofar 1729,56356,Valid,H6,482,Found,2011,19.00318,54.611
Allan Hills A77005,1321,Valid,Martian (shergottite),482.5,Found,1977,-76.71667,159.66667
Queen Alexandra Range 99029,21481,Valid,L5,482.5,Found,1999,-84,168
Jolomba,12199,Valid,LL6,483,Fell,1974,-11.85,15.83333
Daraj 130,6586,Valid,H4,483,Found,1986,29.30222,11.91639
Dar al Gani 025,5541,Valid,CO3,483,Found,1995,27.10483,16.01133
La Esmeralda,12398,Valid,L6,483,Found,1999,27.06667,-103.43333
Asuka 87332,2689,Valid,H4,483.25,Found,1987,-72,26
Noblesville,16985,Valid,H4-6,483.7,Fell,1991,40.08528,-86.055
Dar al Gani 963,6503,Valid,H6,484,Found,1997,27.11083,16.04417
Dar al Gani 753,6300,Valid,L6,484,Found,1999,27.85117,15.87567
LaPaz Icefield 02215,12482,Valid,LL5,484.1,Found,2002,-86.36667,-70
Hammadah al Hamra 156,11639,Valid,L5-6,485,Found,1995,28.54033,13.21967
Dar al Gani 671,6218,Valid,Howardite,485,Found,1999,27.35,16.16667
Northwest Africa 2259,30919,Valid,H5,485,Found,2001,28.6,-7.98333
Grove Mountains 090331,57377,Valid,H5,485.7,Found,2010,-72.82531,75.35544
Sayh al Uhaymir 251,23424,Valid,L6,485.92,Found,2003,20.58747,57.35292
Sayh al Uhaymir 249,23422,Valid,H5,486.21,Found,2002,20.5828,57.36067
Elephant Moraine 87545,8095,Valid,H5,486.3,Found,1987,-76.18333,157.16667
Asuka 881936,4645,Valid,H5,486.93,Found,1988,-72,26
Hammadah al Hamra 082,11565,Valid,H5/6,487,Found,1995,28.60783,13.17
Dhofar 115,6900,Valid,H4,487,Found,2000,18.60833,54.55167
Meteorite Hills 00454,15689,Valid,LL6,487,Found,2000,-79.68333,155.75
Dhofar 1532,52401,Valid,H4,487,Found,2006,19.0095,54.50217
Ramlat as Sahmah 200,35635,Valid,Mesosiderite,487.26,Found,2002,20.0051,56.41193
Jiddat al Harasis 667,56222,Valid,H4,487.4,Found,2011,19.78042,55.5979
Jiddat al Harasis 224,35543,Valid,H5,487.71,Found,2005,19.82567,56.66548
Yamato 791563,26912,Valid,H4,487.87,Found,1979,-71.5,35.66667
Acfer 178,186,Valid,H3.7,488,Found,1990,27.48333,3.75
Dhofar 1581,52587,Valid,H5,488,Found,2004,18.48683,54.35033
Binningup,5051,Valid,H5,488.1,Fell,1984,-33.15639,115.67639
Jiddat al Harasis 339,45863,Valid,L6,488.34,Found,2006,19.92885,55.66888
Queen Alexandra Range 97016,20423,Valid,LL5,488.9,Found,1997,-84,168
Dhofar 1455,51601,Valid,LL5,488.9,Found,2008,18.97655,54.40382
Meteorite Hills 00455,15690,Valid,L5,489,Found,2000,-79.68333,159.75
Acfer 333,340,Valid,CO3,489,Found,2001,27.56667,4.06667
Queen Alexandra Range 94241,19879,Valid,L6,489.1,Found,1994,-84,168
Dhofar 1034,6837,Valid,L6,489.8,Found,2003,19.31025,54.75487
Acfer 013,23,Valid,H5,490,Found,1989,27.83333,4.28333
Dar al Gani 419,5967,Valid,H4,490,Found,1998,27.59467,15.9365
Dar al Gani 854,6401,Valid,CO3,490,Found,1999,27.17317,15.93733
Hartsel,30725,Valid,H4,490,Found,2000,38.83333,-105.8
Acfer 330,337,Valid,L6,490,Found,2001,27.65,4.03333
Shi��r 105,35721,Valid,L5,490.5,Found,2002,18.54353,53.97635
Grein 003,11199,Valid,H6,490.6,Found,1997,20.56783,11.34583
Dhofar 387,7169,Valid,L6,491,Found,2001,19.10593,54.81028
Thiel Mountains 91712,23940,Valid,L4,491.5,Found,1991,-85.15794,-94.56984
Allan Hills A77273,1584,Valid,L6,492,Found,1977,-76.71667,159.66667
Finney (c),10105,Valid,OC,492,Found,1978,34.29833,-101.68333
Dar al Gani 173,5721,Valid,CO3,492,Found,1996,27.11167,16.01333
Dar al Gani 275,5823,Valid,CK4/5,492,Found,1997,27.36233,16.08967
Dhofar 400,7182,Valid,L5,492,Found,2001,19.28818,54.5391
Asuka 882048,4757,Valid,L6,492.3,Found,1988,-72,26
Jiddat al Harasis 208,35527,Valid,Mesosiderite,492.31,Found,2002,19.9867,56.41857
Dhofar 1031,6834,Valid,L5,492.6,Found,2003,19.33503,54.79092
Pecora Escarpment 91039,18330,Valid,L6,492.7,Found,1991,-85.68277,-68.84151
Yamato 790734,26083,Valid,L6,492.8,Found,1979,-71.5,35.66667
Hammadah al Hamra 188,11671,Valid,H6,493,Found,1996,28.7325,13.1025
Grove Mountains 051770,46457,Valid,L6,493,Found,2006,-72.77944,75.3125
Jiddat al Harasis 477,48628,Valid,H4/5,493.8,Found,2007,19.87345,56.38538
Dhofar 577,7338,Valid,H6,494,Found,2001,18.6811,54.39833
Acfer 032,42,Valid,L6,495,Found,1989,27.65,4.46667
Dar al Gani 861,6408,Valid,H5,495,Found,1998,26.8715,16.63417
Dhofar 059,6758,Valid,L6,495,Found,1999,19.20183,54.7385
Acfer 375,30438,Valid,LL6,495,Found,2002,27.5085,3.76383
Tanezrouft 074,31335,Valid,H5,496,Found,2002,24.22217,0.4735
Jiddat al Harasis 553,50946,Valid,L6,496.5,Found,2008,19.5987,55.18773
Asuka 880615,3324,Valid,H5,496.51,Found,1988,-72,26
Asuka 881782,4491,Valid,H5,496.56,Found,1988,-72,26
Queen Alexandra Range 93043,19132,Valid,H5,496.8,Found,1993,-84,168
Miller Range 85600,16655,Valid,H5,496.9,Found,1985,-83.25,157
Yamato 791566,26915,Valid,L6,497.17,Found,1979,-71.5,35.66667
Jiddat al Harasis 344,45868,Valid,H4,497.4,Found,2006,19.69992,56.58197
Lishui,14659,Valid,L5,498,Fell,1978,31.63333,118.98333
Lea County 001,12750,Valid,H5,498,Found,1988,32.03333,-103.15
Yamato 790748,26097,Valid,H6,498.8,Found,1979,-71.5,35.66667
Sayh al Uhaymir 261,23434,Valid,L3,499.44,Found,2002,20.66843,57.15937
Dhofar 207,6991,Valid,H3.4/3.5,499.5,Found,1999,18.26333,54.06833
al-Ghanim (iron),468,Valid,"Iron, IIIAB",500,Found,1960,19.83333,54.08333
Caldera,5196,Valid,Eucrite-mmict,500,Found,1967,-27.05,-70.8
Yamato 7304,24370,Valid,L6,500,Found,1973,-71.5,35.66667
Daraj 005,6544,Valid,L6,500,Found,1986,29.59806,11.94028
Yarle Lakes 002,30354,Valid,H4/5,500,Found,1991,-30.36417,131.3745
Dar al Gani 997,6537,Valid,H6,500,Found,1999,26.91667,16.66667
Dhofar 668,7425,Valid,H5,500,Found,2001,19.1005,54.77292
Puerto L��pice,45984,Valid,Eucrite-br,500,Fell,2007,39.35,-3.51667
Dhofar 1542,52416,Valid,L6,500,Found,2008,18.17417,54.28133
Wisconsin Range 91612,24302,Valid,L6,501,Found,1991,-86.47899,-123.42924
Dhofar 314,7097,Valid,L6,501,Found,2001,19.31833,54.73
Jiddat al Harasis 381,51648,Valid,H~5,501,Found,2003,19.30747,55.69782
Dhofar 1170,33873,Valid,Ureilite,501,Found,2005,19.218111,54.917417
Jiddat al Harasis 495,51402,Valid,L6,501.8,Found,2007,19.78508,56.41243
Carlisle Lakes 005,5275,Valid,H5,502,Found,1977,-29.18333,127.16667
Lewis Cliff 86018,12958,Valid,L3.1,502,Found,1986,-84.27666,161.64926
Hammadah al Hamra 122,11605,Valid,L6,502,Found,1995,28.4815,13.319
Dar al Gani 398,5946,Valid,H6,502,Found,1998,27.8365,15.8245
Dar al Gani 625,6172,Valid,L6,502,Found,1998,27.35517,16.2035
Dhofar 1283,34502,Valid,L5,502,Found,2005,18.55392,54.01958
Jiddat al Harasis 205,35524,Valid,Mesosiderite,502.22,Found,2002,19.98662,56.41728
Pecora Escarpment 91041,18332,Valid,H5,502.6,Found,1991,-85.66692,-68.14338
Dhofar 689,7446,Valid,H5/6,503,Found,2001,19.37513,54.74853
Allan Hills A77249,1560,Valid,L3.5,503.6,Found,1977,-76.71667,159.66667
Shi��r 031,23566,Valid,L6,503.76,Found,2003,18.21335,53.84675
Jiddat al Harasis 294,35612,Valid,L5,503.95,Found,2005,19.79585,56.47767
Dhofar 099,6798,Valid,L5,504,Found,1999,18.857,54.48533
Hammadah al Hamra 057,11540,Valid,LL6,505,Found,1994,28.94,13.0665
Dar al Gani 211,5759,Valid,H6,505,Found,1996,27.54733,16.3655
Dar al Gani 757,6304,Valid,L6,505,Found,1999,27.8325,15.88533
Allan Hills A79029,1904,Valid,H5,505.5,Found,1979,-76.71667,159.66667
Acfer 315,323,Valid,L/LL6,506,Found,1992,27.69972,4.18611
Dhofar 1018,6819,Valid,H5,506,Found,2001,18.71522,54.37633
Los Vientos 025,57335,Valid,L~6,506,Found,2011,-24.68333,-69.76667
Sayh al Uhaymir 422,35711,Valid,H5,506.3,Found,2005,20.84918,56.94902
Yamato 791427,26776,Valid,H5,507.05,Found,1979,-71.5,35.66667
LaPaz Icefield 02323,12590,Valid,LL5,507.1,Found,2002,-86.36667,-70
Yamato 790757,26106,Valid,LL,507.6,Found,1979,-71.5,35.66667
Queen Alexandra Range 97007,20414,Valid,L5,508,Found,1997,-84,168
Dhofar 939,30520,Valid,H5,508,Found,2002,18.20833,54.12
Asuka 87312,2669,Valid,L4,509.58,Found,1987,-72,26
Acfer 208,216,Valid,LL5,510,Found,1991,27.50472,3.88194
Northwest Africa 025,17035,Valid,L6,510,Found,1999,30.33333,-5.83333
Dhofar 1583,52589,Valid,H5,510,Found,2004,18.49767,54.33017
Dhofar 1492,51565,Valid,H3,510,Found,2008,18.77583,54.45433
Yamato 793533,28882,Valid,LL6,510.32,Found,1979,-71.5,35.66667
Elephant Moraine 83215,7857,Valid,H6,510.4,Found,1983,-76.30361,157.23389
Hammadah al Hamra 055,11538,Valid,H6,511,Found,1994,28.98983,13.05983
Dar al Gani 123,5673,Valid,H6,511,Found,1996,27.11067,16.07017
Thiel Mountains 08005,51022,Valid,H5,511,Found,2008,-85.387,-87.11583
Coyote Dry Lake 223,30494,Valid,L6,512,Found,2004,35.03842,-116.75818
Graves Nunataks 98016,11008,Valid,H5,512.8,Found,1998,-86.71667,-141.5
Oro Grande,18031,Valid,H5,513,Found,1971,32.37167,-106.25833
Dar al Gani 262,5810,Valid,Lunar (anorth),513,Found,1997,27.18367,16.30033
Dhofar 545,7306,Valid,LL4,513,Found,2001,19.35225,54.63828
Dhofar 688,7445,Valid,L5,513,Found,2001,19.35335,54.7402
Queen Alexandra Range 93033,19122,Valid,H5,513.4,Found,1993,-84,168
Elephant Moraine 92039,9441,Valid,L6,513.6,Found,1992,-85.63333,157.16667
Jiddat al Harasis 441,48592,Valid,L4,513.831,Found,2007,19.60597,56.4297
Dhofar 547,7308,Valid,L5,514,Found,2001,19.37919,54.16786
Lewis Cliff 85324,12794,Valid,H5,514.1,Found,1985,-84.28681,161.35491
Thiel Mountains 91710,23938,Valid,L5,514.7,Found,1991,-85.16103,-94.55959
Asuka 87341,2698,Valid,H4,514.79,Found,1987,-72,26
Hammadah al Hamra 086,11569,Valid,H4,515,Found,1995,28.62,13.36183
Allan Hills A81026,1986,Valid,L6,515.5,Found,1981,-76.68139,159.34667
Jiddat al Harasis 694,56246,Valid,L6,515.5,Found,2011,19.05345,55.55842
Timmersoi,24002,Valid,L5,516,Found,1966,18.91667,6.25
Dar al Gani 016,5532,Valid,H5,516,Found,1995,27.098,16.32233
Jiddat al Harasis 661,56216,Valid,L5,516.1,Found,2011,19.8924,56.66768
Dhofar 185,6969,Valid,L6,516.2,Found,2000,18.87222,54.47861
Meteorite Hills 00465,15700,Valid,L5,516.4,Found,2000,-79.68333,155.75
Acfer 066,75,Valid,LL3.8-6,517,Found,1990,27.63333,4.06667
El M��dano 155,57188,Valid,H6,517,Found,2011,-24.85,-70.53333
Acfer 266,274,Valid,L6,518,Found,1991,27.72722,4.17056
Hammadah al Hamra 132,11615,Valid,L5,518,Found,1995,28.4715,13.01867
Meteorite Hills 00461,15696,Valid,L6,518,Found,2000,-79.68333,159.75
Pecora Escarpment 02070,18252,Valid,H5,518,Found,2002,-85.63333,-68.7
Meteorite Hills 01025,16258,Valid,LL5,518.5,Found,2001,-79.68333,159.75
Graves Nunataks 95211,10971,Valid,H6,518.8,Found,1995,-86.71667,-141.5
Dhofar 792,7538,Valid,H5,519.02,Found,2001,19.06843,54.53502
Asuka 881643,4352,Valid,L3,519.1,Found,1988,-72,26
Sayh al Uhaymir 463,51662,Valid,L~6,519.3,Found,2008,20.01585,56.55805
Ramlat as Sahmah 342,55434,Valid,H4,519.3,Found,2010,20.76032,55.43335
Jiddat al Harasis 384,51651,Valid,L~6,519.7,Found,2003,19.28098,55.78318
Elephant Moraine 83209,7851,Valid,L6,520,Found,1983,-76.32611,157.17806
Acfer 307,315,Valid,L5,520,Found,1992,27.49083,3.89778
Asuka 881829,4538,Valid,H5,520.52,Found,1988,-72,26
Shi��r 165,50972,Valid,H4,520.6,Found,2008,18.6066,53.96015
Pecora Escarpment 91027,18318,Valid,L5,521.2,Found,1991,-85.65518,-68.86379
Pecora Escarpment 91038,18329,Valid,LL4,521.3,Found,1991,-85.68694,-68.77006
Dar al Gani 093,5609,Valid,L6,522,Found,1995,27.2705,16.04067
Dar al Gani 936,6477,Valid,H3-5,522,Found,2000,27.21667,16.11667
Dhofar 318,7101,Valid,L6,522,Found,2001,18.18,54.175
Ramlat as Sahmah 253,35682,Valid,H4,522,Found,2005,20.04812,56.48325
Pecora Escarpment 91021,18312,Valid,L6,522.1,Found,1991,-85.68853,-68.33784
Roosevelt County 081,22736,Valid,H5,522.2,Found,1969,33.63333,-103.16667
Hammadah al Hamra 112,11595,Valid,H5,523,Found,1995,28.64267,13.268
Poison Spring,18857,Valid,Iron,524,Found,1971,38.17,-110.36667
Lewis Cliff 97207,14620,Valid,L6,524.4,Found,1997,-84.26667,161.5
Monument Draw,16732,Valid,Acapulcoite,524.5,Found,1985,32.50333,-102.74333
Asuka 87338,2695,Valid,H4,524.72,Found,1987,-72,26
Asuka 881768,4477,Valid,H4,524.99,Found,1988,-72,26
Lewis Cliff 86016,12956,Valid,L6,525,Found,1986,-84.28473,161.5859
Dar al Gani 315,5863,Valid,H3-5,525,Found,1997,27.12217,16.312
LaPaz Icefield 03572,12709,Valid,LL6,525.4,Found,2003,-86.36667,-70
Queen Alexandra Range 99095,21547,Valid,L5,525.9,Found,1999,-84,168
Acfer 213,221,Valid,L6,526,Found,1991,27.68111,4.30694
Dar al Gani 447,5995,Valid,H4/5,526,Found,1998,27.46067,16.17083
Dhofar 428,7205,Valid,H/L5,526,Found,2001,18.7899,54.48852
Asuka 881230,3939,Valid,H6,526.24,Found,1988,-72,26
Lewis Cliff 85321,12791,Valid,L6,527,Found,1985,-84.29821,161.31934
Dar al Gani 362,5910,Valid,L6,527,Found,1997,27.85883,15.8815
Elephant Moraine 87531,8081,Valid,Eucrite-pmict,527.2,Found,1987,-76.2826,157.23989
Dhofar 1000,6800,Valid,H4,527.35,Found,1998,18.48778,54.18085
Jiddat al Harasis 327,45851,Valid,L6,527.53,Found,2006,19.67398,55.73695
Roosevelt County 020,22675,Valid,L5,528,Found,1983,34.13333,-103.56667
Las Cruces,55759,Valid,"Iron, IIIAB",528,Found,2001,-23.38316,-70.58605
Asuka 881949,4658,Valid,H5,528.12,Found,1988,-72,26
Lewis Cliff 88015,13769,Valid,L6,528.2,Found,1988,-84.28333,161.08333
Jiddat al Harasis 358,51626,Valid,L~5,528.2,Found,2003,19.35357,55.6231
Asuka 882061,4770,Valid,LL6,528.4,Found,1988,-72,26
Jiddat al Harasis 343,45867,Valid,LL6,528.4,Found,2006,19.75175,56.57985
Pecora Escarpment 91040,18331,Valid,H5,528.9,Found,1991,-85.67764,-69.06243
Nantong,16907,Valid,H6,529,Fell,1984,32.11667,121.8
Ramlat al Wahibah 037,45908,Valid,H4/5,529.63,Found,2006,21.37602,58.41207
Jiddat al Harasis 410,48561,Valid,Eucrite,529.639,Found,2007,19.68598,56.6227
Elephant Moraine 83230,7872,Valid,"Iron, ungrouped",530,Found,1983,-76.30083,157.25139
