name,id,nametype,recclass,mass,fall,year,reclat,reclong
Cee Vee,5305,Valid,H5,3600,Found,1959,34.2,-100.48333
Nazareth (b),16929,Valid,L6,3600,Found,1967,34.5,-102.25
Kittakittaooloo,12327,Valid,H4,3600,Found,1970,-28.03333,138.13333
Muleshoe,16846,Valid,H4/6,3600,Found,1972,34.12167,-102.695
Hammadah al Hamra 142,11625,Valid,H5/6,3600,Found,1995,28.47817,13.01983
Dar al Gani 215,5763,Valid,H6,3600,Found,1996,27.1275,16.104
Dhofar 745,7491,Valid,H4,3600,Found,2000,18.88637,54.65452
ShiÅ™r 102,35718,Valid,L6,3600,Found,2002,18.6262,53.9156
Boumdeid (2011),57167,Valid,L6,3599,Fell,2011,17.17493,-11.34133
Hammadah al Hamra 281,11764,Valid,CK4,3598,Found,2000,28.4925,13.213
Del Rio,6639,Valid,"Iron, IIF",3596,Found,1965,29.36667,-100.96667
Mifflin,52090,Valid,L5,3584,Fell,2010,42.9075,-90.36556
Southampton,23682,Valid,Pallasite,3580,Found,2001,44.50642,-81.37217
Hammadah al Hamra 292,11775,Valid,H4,3570,Found,2000,29.021,10.53783
Jiddat al Harasis 586,51934,Valid,H5,3568.5,Found,2009,19.74288,56.65062
Jiddat al Harasis 101,12160,Valid,L6,3563,Found,2003,19.75073,56.96652
Jiddat al Harasis 213,35532,Valid,L6,3563,Found,2003,19.75073,56.96652
Dar al Gani 217,5765,Valid,H6,3550,Found,1996,27.13083,16.13233
Dhofar 487,7248,Valid,H4,3549,Found,2001,19.15194,54.76667
Sayh al Uhaymir 264,23437,Valid,LL6,3548.08,Found,2002,20.69617,57.1949
Tanezrouft 076,31337,Valid,L6,3548,Found,2003,24.6205,-0.5617
Asuka 882021,4730,Valid,L6,3547,Found,1988,-72,26
Skiff,23622,Valid,H4,3540,Found,1966,49.25,-111.86667
Northwest Africa 540,17787,Valid,H6,3540,Found,2000,31.1,-5.18333
Dhofar 221,7005,Valid,L5,3536,Found,2000,18.25167,54.19833
Jiddat al Harasis 614,51970,Valid,H4/5,3532.9,Found,2009,19.01055,55.31255
Dhofar 010,6709,Valid,H6,3527.6,Found,1999,18.33833,54.19833
Dar al Gani 998,6538,Valid,CO3,3522,Found,1999,27.17433,15.9205
Dhofar 646,7403,Valid,H5/6,3518,Found,2001,18.9942,54.18137
Kaffir (b),12224,Valid,H4,3500,Found,1966,34.67167,-101.815
Yanzhuang,30350,Valid,H6,3500,Fell,1990,24.56667,114.16667
Northwest Africa 034,17044,Valid,L4,3500,Found,1999,32.05,-3.03333
Villalbeto de la Pe’±a,24179,Valid,L6,3500,Fell,2004,42.8,-4.66667
Queen Alexandra Range 99003,21456,Valid,H5,3492.1,Found,1999,-84,168
Jiddat al Harasis 312,35629,Valid,L6,3489,Found,2005,19.71902,55.70425
Acfer 091,100,Valid,LL5-6,3487,Found,1990,27.45,4.11667
Yamato 790448,25797,Valid,LL3.2,3480,Found,1979,-71.5,35.66667
Mount Wegener,16809,Valid,"Iron, IIIAB",3480,Found,1988,-80.7,-23.58333
Wynyard,24344,Valid,H5,3479,Found,1968,51.88333,-104.18333
Dhofar 228,7012,Valid,L6,3452,Found,2001,19.15,54.58333
Asuka 881073,3782,Valid,H5,3437,Found,1988,-72,26
Sayh al Uhaymir 238,23411,Valid,L4,3436,Found,2002,20.55617,57.31
Dhofar 1130,33833,Valid,H4,3420,Found,2005,19.223306,54.935778
Pecora Escarpment 91013,18304,Valid,L5,3413.1,Found,1991,-85.67292,-68.98064
ShiÅ™r 015,23550,Valid,L5,3409.3,Found,2001,18.54908,53.9229
Al Huwaysah 009,55410,Valid,H6,3407.8,Found,2010,22.75747,55.41402
Sayh al Uhaymir 543,55558,Valid,L5/6,3404,Found,2011,20.51182,57.28693
New Raymer,30758,Valid,LL4,3400,Found,1995,40.62583,-103.84033
Romashki,52890,Valid,L6,3400,Found,2009,50.28533,46.69967
Lewis Cliff 86011,12951,Valid,L6,3397.5,Found,1986,-84.27992,161.61113
Didim,47350,Valid,H3-5,3396,Fell,2007,37.35172,27.32997
Hammadah al Hamra 222,11705,Valid,L6,3393,Found,1997,29.187,11.60167
Maralinga,15412,Valid,CK4-an,3388,Found,1974,-30.3,131.26667
San Juan 063,57201,Valid,H5,3384,Found,2010,-25.58333,-69.78333
Primm,18889,Valid,H5,3383,Found,1997,35.66667,-115.36667
Acfer 125,134,Valid,L6,3380,Found,1990,27.68333,4.35
Dar al Gani 189,5737,Valid,CO3,3370,Found,1996,27.18283,15.94233
Pecora Escarpment 91016,18307,Valid,L6,3366.7,Found,1991,-85.68834,-68.33712
Ban Cho Lae,48651,Valid,H5,3354,Found,1975,19.08833,99.01389
Daraj 145,6600,Valid,H6,3354,Found,2000,29.64528,11.66472
Yamato 790964,26313,Valid,LL,3335,Found,1979,-71.5,35.66667
Asuka 881976,4685,Valid,H4,3327,Found,1988,-72,26
Jiddat al Harasis 461,48612,Valid,L6,3308.7,Found,2007,19.77063,56.35233
Mercedes,34496,Valid,H5,3301,Found,1994,-34.66667,-59.33333
Erie,10045,Valid,L6,3300,Found,1965,40.03167,-105.05667
Tagounite,23783,Valid,"Iron, IIIAB",3300,Found,1989,29.96667,-5.6
Sayh al Uhaymir 541,55556,Valid,H6,3298,Found,2011,20.76578,57.28332
Hammadah al Hamra 131,11614,Valid,L6,3295,Found,1995,28.46683,12.89467
Dar al Gani 313,5861,Valid,L/LL3,3294,Found,1997,26.80733,15.9015
Yamato 791209,26558,Valid,H5,3288,Found,1979,-71.5,35.66667
Tanezrouft 011,23812,Valid,L/LL5-6,3287,Found,1991,25.53389,0.36306
Smyer,23655,Valid,H6,3273,Found,1968,33.58333,-102.16667
Hammadah al Hamra 266,11749,Valid,L5,3263,Found,2000,28.47883,12.86367
Dar al Gani 488,6036,Valid,L6,3259,Found,1997,27.26667,16.11667
Jiddat al Harasis 568,51910,Valid,H4-6,3249,Found,2009,19.70128,56.36713
Portales (a),18871,Valid,H4,3240,Found,1967,34.06667,-103.5
Yamato 74190,24568,Valid,L6,3235.7,Found,1974,-71.83056,35.44444
Dwaleni,7755,Valid,H4-6,3230,Fell,1970,-27.2,31.31667
Allan Hills A77280,1590,Valid,L6,3226,Found,1977,-76.71667,159.66667
Dhofar 316,7099,Valid,L6,3215,Found,2001,19.155,54.78667
Ramlat as Sahmah 278,50966,Valid,H4,3208.7,Found,2008,20.63257,56.15995
Itutinga,12059,Valid,"Iron, IIIAB",3200,Found,1960,-21.33333,-44.66667
Dar al Gani 575,6122,Valid,H5,3200,Found,1998,27.217,16.38917
Catalina 019,57185,Valid,H4,3191,Found,2010,-25.23333,-69.71667
Dhofar 495,7256,Valid,H4,3184,Found,2001,19.15833,54.575
Catalina 003,56101,Valid,"Iron, IVB",3180,Found,1999,-25.20467,-69.82858
Hammadah al Hamra 237,11720,Valid,CBb,3173,Found,1997,28.60933,13.04917
Dhofar 140,6925,Valid,L5,3170,Found,2000,18.33583,54.512
Sayh al Uhaymir 186,23359,Valid,H4-6,3166.74,Found,2002,20.56455,57.17792
Pampa de Mejillones 004,54718,Valid,L6,3155,Found,2003,-23.20481,-70.45019
Al Huwaysah 001,55403,Valid,LL6,3150.5,Found,2009,22.80487,55.32742
Ilafegh 014,12019,Valid,H5,3150,Found,1989,21.66667,1.85
Tanezrouft 032,23833,Valid,H5,3150,Found,1991,25.37056,-0.0225
Dhofar 1658,55576,Valid,LL6,3150,Found,2011,18.35967,54.40705
Dar al Gani 192,5740,Valid,CO3,3145,Found,1996,27.12817,16.004
Dar al Gani 969,6509,Valid,L/LL6,3145,Found,1998,26.98017,16.34967
Acfer 028,38,Valid,H3.8,3130,Found,1989,27.66667,4.25
Dar al Gani 006,5522,Valid,CO3,3130,Found,1995,27.16983,15.9255
Dar al Gani 061,5577,Valid,LL5-6,3130,Found,1995,27.45767,16.28017
Dar al Gani 988,6528,Valid,H5,3128,Found,2002,27.07,16.39317
Yamato 793214,28563,Valid,LL5,3111,Found,1979,-71.5,35.66667
Dhofar 1448,51597,Valid,L~6,3110,Found,2002,19.35,54.8
West Point,24246,Valid,L6,3100,Found,1972,33.075,-102.045
Tabbita,23775,Valid,L6,3100,Found,1983,-34.05,145.83333
Ksar el Hajoui,53825,Valid,L6,3100,Found,2010,31.99317,-2.99347
Dar al Gani 019,5535,Valid,H6,3096,Found,1995,27.08083,16.201
Pecora Escarpment 82504,18267,Valid,L5,3093.6,Found,1982,-85.67925,-68.72432
Jiddat al Harasis 458,48609,Valid,H4,3092.14,Found,2007,19.7675,56.33492
Allan Hills 84003,606,Valid,H5,3088.7,Found,1984,-76.73217,158.6696
Pecora Escarpment 82505,18268,Valid,L5,3085.5,Found,1982,-85.61621,-68.5873
Asuka 881832,4541,Valid,LL6,3078.02,Found,1988,-72,26
Yamato 74155,24533,Valid,H4,3073.4,Found,1974,-71.81833,36.11944
Thumrayt 002,51862,Valid,L3.5,3072,Found,2007,17.9695,54.06633
Dhofar 187,6971,Valid,L5,3049.2,Found,2000,18.85972,54.47056
Ackerly,55379,Valid,L5,3046,Found,1995,32.59033,-101.77217
Dhofar 1534,52403,Valid,H4,3045,Found,2006,18.18467,54.58917
Jiddat al Harasis 256,35573,Valid,H5,3040.5,Found,2005,19.99097,56.34302
Jiddat al Harasis 630,52787,Valid,L5,3036,Found,2010,19.79759,55.89089
Jiddat al Harasis 310,35627,Valid,L6,3034.5,Found,2005,19.71095,55.71473
Hammadah al Hamra 289,11772,Valid,L5,3030,Found,1999,29.09517,12.5655
Jiddat al Harasis 645,55476,Valid,H5,3030,Found,2010,19.43827,56.60802
Jiddat al Harasis 646,55477,Valid,H4,3020,Found,2010,19.51878,56.666
Allan Hills 83100,595,Valid,CM1/2,3019,Found,1983,-76.71667,159.66667
Sayh al Uhaymir 473,48638,Valid,L4,3016.69,Found,2002,20.05168,56.50583
Camp Creek,53490,Valid,H4,3016,Found,2009,33.88098,-111.78558
Reckling Peak A79001,22461,Valid,L6,3006,Found,1979,-76.26667,159.25
Akwanga,432,Valid,H,3000,Fell,1959,8.91667,8.43333
Inner Mongolia,12037,Valid,L6,3000,Fell,1963,41,112
Tillaberi,23999,Valid,L6,3000,Fell,1970,14.25,1.53333
Two Buttes (b),24092,Valid,H,3000,Found,1970,37.63333,-102.41667
Wardswell Draw,24214,Valid,L6,3000,Found,1976,32.90333,-102.925
Plateau du Tademait 004,31299,Valid,L6,3000,Found,2002,28.3,0.5
Plateau du Tademait 006,45006,Valid,LL6,2995,Found,2004,27.37033,0.70617
Graves Nunataks 95201,10961,Valid,H5,2990.5,Found,1995,-86.71667,-141.5
McKenzie Draw (b),15462,Valid,H4,2990,Found,1989,32.925,-102.625
Hammadah al Hamra 108,11591,Valid,H5,2990,Found,1995,28.57567,13.295
Dhofar 105,6854,Valid,H5,2984,Found,1999,19.33517,54.79183
Dar al Gani 636,6183,Valid,L5,2975,Found,1998,26.881,16.54917
Pavel,18173,Valid,H5,2968,Fell,1966,43.46667,25.51667
Jiddat al Harasis 323,45847,Valid,H5,2967,Found,2005,19.96297,56.44587
Grove Mountains 022021,30713,Valid,LL5,2953,Found,2003,-72.78056,75.31694
Al Huqf 054,45824,Valid,L~6,2936.5,Found,2001,19.61612,57.2698
Chela,5338,Valid,H4,2936,Fell,1988,-3.66667,32.5
Sayh al Uhaymir 219,23392,Valid,H4,2934,Found,2002,20.48407,56.9429
Elephant Moraine 87539,8089,Valid,H5,2928.5,Found,1987,-76.04491,156.06704
Jiddat al Harasis 218,35537,Valid,L5,2927.04,Found,2005,19.7034,56.64247
LaPaz Icefield 02207,12474,Valid,LL5,2920.4,Found,2002,-86.36667,-70
Guangmingshan,11435,Valid,H5,2910,Fell,1996,39.80417,122.76389
Umm as Samim 027,55425,Valid,L6,2907,Found,2010,21.11303,55.54083
Acfer 113,122,Valid,LL6,2906,Found,1990,27.56667,4.03333
Asuka 882058,4767,Valid,H4,2902,Found,1988,-72,26
Zhuanghe,30408,Valid,H5,2900,Fell,1976,39.66667,122.98333
Villa Coronado,24177,Valid,H5,2900,Found,1983,26.75,-105.25
Pampa (g),18089,Valid,L5,2900,Found,2000,-23.18333,-70.43333
Ashuwairif 003,53616,Valid,H4,2900,Found,2008,29.35833,14.24833
Battle Mountain,56133,Valid,L6,2900,Fell,2012,40.66813,-117.18913
Dhofar 317,7100,Valid,L5,2897,Found,2001,18.58833,54.01833
El Atchane 011,7788,Valid,H5,2886.4,Found,2002,30.01965,4.55562
Queen Alexandra Range 97018,20425,Valid,L6,2883.9,Found,1997,-84,168
Dhofar 702,7458,Valid,H4,2878,Found,2002,19.165,54.77667
Dhofar 076,6775,Valid,H6,2876,Found,1999,19.21767,54.56733
Northwest Africa 840,17866,Valid,H5,2875,Found,2001,30.19267,-9.03667
Sayh al Uhaymir 067,23259,Valid,L5-6,2866,Found,2000,20.04333,57.27833
Happy (a),11818,Valid,H3,2860,Found,1971,35.68,-101.99333
Cargo Muchacho Mountains,50912,Valid,CO3,2860,Found,2000,32.91745,-114.767183
Mandalay Spring,57454,Valid,L6,2854,Found,2012,40.89201,-118.55319
Jiddat al Harasis 506,50919,Valid,H5,2850.3,Found,2008,19.67495,55.64743
Sayh al Uhaymir 542,55557,Valid,H6,2850,Found,2011,20.51228,57.28327
Elephant Moraine A79002,10003,Valid,Diogenite,2843,Found,1979,-76.33,157.24278
Ramlat as Sahmah 246,35678,Valid,H5,2841,Found,2005,20.8393,56.41533
Ramlat as Sahmah 421,55515,Valid,L6,2841,Found,2010,20.42458,56.27817
Meteorite Hills 01003,16236,Valid,LL5,2835,Found,2001,-79.68333,159.75
Hammadah al Hamra 223,11706,Valid,L6,2833,Found,1997,29.18633,11.60567
Grove Mountains 053689,50571,Valid,H4,2812,Found,2006,-72.82556,75.35139
Dhofar 1544,52418,Valid,L4,2808,Found,2008,18.36367,54.56533
Lonewolf Nunataks 94101,14685,Valid,CM2,2804.6,Found,1994,-81.33333,152.83333
Yamato 793464,28813,Valid,L6,2801,Found,1979,-71.5,35.66667
Dimmitt (b),7646,Valid,OC,2800,Found,1981,34.48333,-102.32833
Daraj 101,6560,Valid,H5,2800,Found,1986,29.64778,11.74694
Dhofar 1575,51863,Valid,Ureilite,2800,Found,2009,18.53333,54.13333
Dhofar 029,6728,Valid,H6,2792,Found,1999,19.1005,54.8235
Allan Hills A78252,1865,Valid,"Iron, IVA",2789,Found,1978,-76.71667,159.66667
Ramlat as Sahmah 357,55646,Valid,L6,2781.2,Found,2010,20.43182,55.53323
Dhofar 700,7456,Valid,Diogenite,2770,Found,2002,19.30833,54.55167
Prospector Pool,47700,Valid,"Iron, ungrouped",2768,Found,2003,-29.35,121.76667
Hammadah al Hamra 052,11535,Valid,LL5-6,2765,Found,1994,28.91367,13.0865
Wethersfield (1982),24251,Valid,L6,2756,Fell,1982,41.71056,-72.67361
Lake Bonney,12436,Valid,L6,2750,Found,1961,-37.75,140.3
Queen Alexandra Range 99002,21455,Valid,H6,2749.6,Found,1999,-84,168
Yamato 81049,29110,Valid,L6,2748,Found,1981,-71.5,35.66667
Jiddat al Harasis 274,35591,Valid,H4/6,2738.5,Found,2005,19.97612,55.95483
Sayh al Uhaymir 242,23415,Valid,L4,2737,Found,2003,20.56275,57.2857
Allan Hills A78130,1745,Valid,L6,2733,Found,1978,-76.71667,159.66667
Mount Wisting 95300,16810,Valid,H3.3,2733,Found,1995,-86.45,-165.43333
Adrar Yaouelt,387,Valid,H5,2730,Found,2002,17.67987,10.03503
Elephant Moraine 83213,7855,Valid,LL3.7,2727,Found,1983,-76.28278,157.23195
Dhofar 1653,55571,Valid,H6,2724,Found,2011,18.5979,54.45062
Yamato 74354,24732,Valid,L6,2721.1,Found,1974,-71.76944,35.76111
Dhofar 996,30559,Valid,LL5,2717,Found,2003,19.16365,54.66127
Dar al Gani 323,5871,Valid,L4,2711,Found,1997,28.3,15.7175
Jiddat al Harasis 103,12162,Valid,L4,2711,Found,2003,19.8579,56.99973
Jiddat al Harasis 212,35531,Valid,L4,2711,Found,2003,19.8579,56.99973
Ramlat as Sahmah 316,51988,Valid,L5,2706,Found,2009,20.89485,55.50613
Hamilton (Texas),11484,Valid,OC,2700,Found,1965,31.59333,-98.25
Naragh,16909,Valid,H6,2700,Fell,1974,33.75,51.5
Cat Mountain,5297,Valid,L5,2700,Found,1981,32.14833,-111.11167
Stockyard Creek,55551,Valid,H5,2700,Found,2008,-23.25556,116.90083
Yamato 792771,28120,Valid,H5,2697,Found,1979,-71.5,35.66667
Dhofar 125,6910,Valid,Acapulcoite,2697,Found,2000,18.98667,54.6005
Derrick Peak 00201,6667,Valid,"Iron, IIAB",2689.4,Found,2000,-80.06667,156.38333
Meteorite Hills 00437,15672,Valid,L6,2685.3,Found,2000,-79.68333,155.75
Dhofar 478,7239,Valid,H5/6,2683,Found,2001,19.16861,54.61667
Dar al Gani 455,6003,Valid,L6,2670,Found,1998,27.80517,15.92667
Dar al Gani 853,6400,Valid,CO3,2655,Found,1999,27.197,15.9045
Hammadah al Hamra 146,11629,Valid,H5,2650,Found,1995,28.62533,12.8745
Hammadah al Hamra 250,11733,Valid,H5,2650,Found,1997,28.82867,12.92833
Touat 001,31350,Valid,L6,2650,Found,2002,27.63533,-0.51667
Yamato 792764,28113,Valid,H4,2649,Found,1979,-71.5,35.66667
Asuka 87337,2694,Valid,L5,2642,Found,1987,-72,26
Jiddat al Harasis 665,56220,Valid,H5,2637,Found,2011,19.77842,55.59662
Al Huqf 070,51937,Valid,L4,2632.8,Found,2009,19.18798,57.10978
LaPaz Icefield 02320,12587,Valid,LL5,2626.4,Found,2002,-86.36667,-70
Hammadah al Hamra 288,11771,Valid,H6,2625,Found,1999,29.0755,12.57783
La Yesera 002,12407,Valid,LL5,2625,Found,2003,-23.2705,-70.483
Jiddat al Harasis 288,35606,Valid,L5,2623,Found,2005,19.7821,56.47652
Sayh al Uhaymir 089,23281,Valid,L/LL3.6/3.7,2618,Found,2001,20.88167,57.2
Acfer 219,227,Valid,H6,2611,Found,1991,27.52139,3.79139
Jiddat al Harasis 017,12105,Valid,L6,2608,Found,1999,19.24217,56.11733
Yamato 791926,27275,Valid,H5,2602,Found,1979,-71.5,35.66667
Meteorite Hills 00439,15674,Valid,LL5,2601.9,Found,2000,-79.68333,155.75
St. Lawrence,23088,Valid,LL6,2600,Found,1965,31.73333,-101.505
Kress (b),12359,Valid,L4,2600,Found,1966,34.35833,-101.73
Qingzhen,18908,Valid,EH3,2600,Fell,1976,26.53333,106.46667
Daraj 011,6550,Valid,H3,2600,Found,1986,29.50639,11.49861
Lake Machattie,12445,Valid,H5,2600,Found,1988,-24.83333,139.8
Monahans (1998),16719,Valid,H5,2587,Fell,1998,31.60833,-102.85833
Yamato 82188,29382,Valid,H5,2581,Found,1982,-71.5,35.66667
ShiÅ™r 014,31329,Valid,L5,2579,Found,2004,18.32883,53.886
Dor el Gani,7711,Valid,"Iron, IIIAB",2575,Found,1972,26.95833,16.03333
Leonora,55550,Valid,L4,2572,Found,1990,-28.84519,121.397
Yamato 75097,25138,Valid,L6,2570.2,Found,1975,-71.5,35.66667
Queen Alexandra Range 93019,19108,Valid,L6,2570,Found,1993,-84.61638,161.91357
Asuka 881877,4586,Valid,L4,2569,Found,1988,-72,26
Sayh al Uhaymir 002,23194,Valid,L5/6,2569,Found,1999,20.97183,56.878
Yamato 793401,28750,Valid,L6,2554,Found,1979,-71.5,35.66667
Dhofar 100,6799,Valid,L5,2551,Found,1999,18.90967,54.4765
Dar al Gani 190,5738,Valid,CO3,2550,Found,1996,27.16467,15.943
Yamato 791776,27125,Valid,H6,2543,Found,1979,-71.5,35.66667
Hammadah al Hamra 218,11701,Valid,LL4-6,2540,Found,1997,28.64483,13.323
Acfer 077,86,Valid,L6,2538,Found,1990,27.63333,4.51667
Dhofar 021,6720,Valid,H5/6,2534,Found,2000,18.15333,54.17833
Allan Hills 82103,479,Valid,H5,2529.2,Found,1982,-76.89661,156.99137
Inland Forts 83500,12035,Valid,"Iron, ungrouped",2523,Found,1983,-77.63333,161
Dhofar 257,7040,Valid,H6,2520.1,Found,2001,18.74667,54.38333
Lunan,14754,Valid,H6,2520,Fell,1980,24.8,103.3
Jiddat al Harasis 289,35607,Valid,L6,2519.3,Found,2005,19.90637,56.4936
Dar al Gani 859,6406,Valid,L6,2517,Found,1998,26.98067,16.34633
Sayh al Uhaymir 140,23332,Valid,L4/5,2517,Found,2001,21.20769,57.21136
Dhofar 1029,6831,Valid,H5,2516.2,Found,2003,18.39818,54.07842
Burnabbie,5173,Valid,H5,2515,Found,1965,-32.05,126.16667
Dhofar 479,7240,Valid,H6,2512,Found,2001,19.20111,54.65194
Red Deer Hill,22538,Valid,L6,2510,Found,1975,53.075,-105.84167
Lahmada 012,12425,Valid,H5,2510,Found,1998,27.23333,-9.7585
Dhofar 1243,33935,Valid,LL4,2510,Found,2005,18.875861,54.472611
Yamato 790946,26295,Valid,L6,2507,Found,1979,-71.5,35.66667
Dhofar 161,6946,Valid,L4,2506.1,Found,2000,19.27139,54.84722
Happy (b),11819,Valid,OC,2505,Found,1972,34.59333,-101.99333
Asuka 882042,4751,Valid,H4,2504,Found,1988,-72,26
Queen Alexandra Range 93015,19104,Valid,L6,2502,Found,1993,-84.53526,162.70072
Batesland,4973,Valid,H5,2500,Found,1961,43.13333,-102.1
Tathlith,23885,Valid,L6,2500,Fell,1967,19.38333,43.73333
Leoville (b),12767,Valid,OC,2500,Found,1969,39.60833,-100.475
Euclid,10063,Valid,H5,2500,Found,1970,47.95833,-96.7
Anlong,2305,Valid,H5,2500,Fell,1971,25.15,105.18333
Marilia,15422,Valid,H4,2500,Fell,1971,-22.25,-49.93333
Fuyang,10840,Valid,Stone-uncl,2500,Fell,1977,32.9,115.9
Tanezrouft 010,23811,Valid,L/LL3,2500,Found,1991,26.07306,0.36833
Tarahumara,23876,Valid,"Iron, IIE",2500,Found,1994,28.5,-106.25
Varre-Sai,53633,Valid,L5,2500,Fell,2010,-20.85001,-41.73356
Dhofar 1082,6890,Valid,H4/5,2493.5,Found,2001,18.74215,54.1942
Kybo 001,12387,Valid,LL5,2492.7,Found,1984,-31.18333,126.41667
Allan Hills A78112,1727,Valid,L6,2485,Found,1978,-76.71667,159.66667
Queen Alexandra Range 94205,19847,Valid,L6,2484.3,Found,1994,-84,168
Dar al Gani 979,6519,Valid,L6,2483,Found,2000,27.45017,16.18667
Rammya,22383,Valid,H5,2481,Found,1996,31.16667,-3.91667
Dhofar 1540,53882,Valid,H3.9,2481,Found,2006,18.63867,54.72383
Mount Howe 88403,16778,Valid,"Iron, ungrouped",2480.7,Found,1988,-87.36667,-149.5
Thumrayt 001,45958,Valid,"Pallasite, PMG",2480,Found,2006,17.58333,54.35
Dar al Gani 654,6201,Valid,H4,2478,Found,1999,26.8,16.06667
Acfer 166,175,Valid,H3-5,2476,Found,1990,27.51667,4.23333
Dhofar 274,7057,Valid,L6,2475,Found,2001,18.06333,54.05
Allan Hills A77230,1541,Valid,L4,2473,Found,1977,-76.71667,159.66667
Northwest Africa 514,17765,Valid,H5,2472,Found,1999,30.13333,-6.88333
Hammadah al Hamra 225,11708,Valid,H4-5,2469,Found,1997,28.95933,12.334
Dhofar 978,30549,Valid,L4,2467,Found,2004,19.22878,54.93953
Dar al Gani 298,5846,Valid,LL4,2459,Found,1997,26.78917,16.70467
Nejo,16941,Valid,L6,2450,Fell,1970,9.5,35.33333
Gujargaon,11448,Valid,H5,2449,Fell,1982,22.98333,76.05
Dhofar 1500,53789,Valid,L~6,2448,Found,2009,19.18258,54.5945
Sand Creek,23133,Valid,H5,2443,Found,1986,39.43,-99.995
Elephant Moraine 92029,9431,Valid,"Iron, ungrouped",2434.2,Found,1992,-76.05086,156.00568
Mount Prestrud 95400,16786,Valid,H5,2431.8,Found,1995,-86.56667,-165.11667
Taouz 001,23874,Valid,L6,2430,Found,1991,30.9,-4.23833
Coyote Dry Lake 024,30455,Valid,H5,2430,Found,1999,35.0715,-116.77205
Queen Alexandra Range 94204,19846,Valid,EH7,2427.9,Found,1994,-84,168
Jiddat al Harasis 503,51560,Valid,H3-4,2421.6,Found,2007,19.75223,56.3106
Grosvenor Mountains 85206,11215,Valid,H5,2420.1,Found,1985,-85.66667,175
Majuba 002,30753,Valid,H4,2420,Found,2003,40.62832,-118.4167
Miller Range 99300,16656,Valid,H5,2419.8,Found,1999,-83.25,157
Dar al Gani 251,5799,Valid,L6,2412,Found,1997,27.11583,16.37683
Dhofar 946,30526,Valid,LL5,2412,Found,2002,19.165,54.40333
Geologists Range 85700,10872,Valid,L6,2409,Found,1985,-82.5,155.5
Catalina 027,57295,Valid,L6,2408,Found,2010,-25.23333,-69.71667
Paposo 002,54773,Valid,L/LL4,2407,Found,2011,-25,-70.46667
Ehole,7774,Valid,H5,2400,Fell,1961,-17.3,15.83333
Balfour Downs,4927,Valid,"Iron, IAB-sLL",2400,Found,1962,-22.75,120.83333
Dhofar 1507,53796,Valid,L~6,2400,Found,2009,18.68038,54.14722
Jiddat al Harasis 670,56225,Valid,H5,2399,Found,2011,19.65,55.7194
Queen Alexandra Range 94203,19845,Valid,L6,2394.3,Found,1994,-84,168
Acfer 319,327,Valid,L6,2393,Found,1992,27.55194,3.81611
Dhofar 544,7305,Valid,H5,2392,Found,2001,19.31528,54.51786
Krider,12362,Valid,H6,2386,Found,1978,34.46667,-103.92167
Dhofar 195,6979,Valid,H3-5,2384,Found,1999,18.26333,54.24667
Hammadah al Hamra 003,11488,Valid,H5,2376,Found,1990,28.98333,12.18333
Grosvenor Mountains 85207,11216,Valid,L6,2372.1,Found,1985,-85.66667,175
Sayh al Uhaymir 235,23408,Valid,L6,2370.06,Found,2002,20.54182,57.19892
Queen Alexandra Range 99004,21457,Valid,H5,2369.4,Found,1999,-84,168
Yamato 74014,24392,Valid,H6,2367.9,Found,1974,-71.83556,36.30278
Wichita,24256,Valid,H6,2367,Found,1971,37.59183,-97.21497
Dhofar 293,7076,Valid,L5,2366,Found,2001,19.10667,54.85833
Allan Hills 85017,883,Valid,L6,2361.4,Found,1985,-76.9033,156.75663
Queen Alexandra Range 97001,20408,Valid,Howardite,2358.3,Found,1997,-84,168
Dhofar 041,6740,Valid,H5,2356,Found,1999,19.10067,54.82
Dhofar 408,7189,Valid,L6,2355,Found,2001,18.6874,54.12648
Sayh al Uhaymir 547,56205,Valid,L5,2353,Found,2011,20.09977,56.70507
Drayton,7729,Valid,H4/5,2350,Found,1982,48.66667,-97.11667
Tanezrouft 058,23859,Valid,L6,2350,Found,2002,25.33333,0.55
Tanezrouft 002,23803,Valid,H5,2347,Found,1989,24.4,1.03333
Hammadah al Hamra 248,11731,Valid,H3.9,2345,Found,1997,28.643,12.77533
Sayh al Uhaymir 098,23290,Valid,H5,2342,Found,2000,21.14493,56.80587
Graves Nunataks 98049,11041,Valid,L6,2341.9,Found,1998,-86.71667,-141.5
Sayh al Uhaymir 531,55277,Valid,H5,2339,Found,2002,21.00633,57.32183
Uruq al Hadd 001,24127,Valid,LL5,2335.64,Found,2003,18.44432,52.97805
Yamato 74647,25025,Valid,H5,2323.8,Found,1974,-71.69583,36.01667
Hammadah al Hamra 344,55727,Valid,H~6,2318.4,Found,2000,28.99065,12.97985
Dar al Gani 460,6008,Valid,L6,2310,Found,1998,27.80383,15.921
Graves Nunataks 98031,11023,Valid,H4,2309.8,Found,1998,-86.71667,-141.5
Sayh al Uhaymir 223,23396,Valid,L5,2309.2,Found,2002,20.49133,57.36952
Eunice,10064,Valid,H5,2300,Found,1961,34.47,-101.75833
Kramer Creek,12354,Valid,L4,2300,Found,1966,38.3925,-104.17667
Tule Draw,24064,Valid,H5,2300,Found,1981,34.66667,-102
Daraj 116,6575,Valid,L5/6,2300,Found,1986,29.50944,11.80611
